------------------------------------------------------------------------
TRAINING NEURAL NETWORK
------------------------------------------------------------------------
------------------------------------------------------------------------
TRAINING NEURAL NETWORK
------------------------------------------------------------------------
Epoch:1, Time:8ms, TrainLoss:0.7610383, TrainLossChange:0.7610383 TestLoss:0.64511544
Epoch:712, Time:1ms, TrainLoss:0.033518903, TestLoss:0.16497391, TrainLossChange:-9.931624E-6
Epoch:713, Time:0ms, TrainLoss:0.033509172, TestLoss:0.16509047, TrainLossChange:-9.730458E-6
Epoch:714, Time:1ms, TrainLoss:0.033499323, TestLoss:0.16520199, TrainLossChange:-9.849668E-6
Epoch:715, Time:0ms, TrainLoss:0.033489533, TestLoss:0.16531624, TrainLossChange:-9.790063E-6
Epoch:716, Time:1ms, TrainLoss:0.033479795, TestLoss:0.16542831, TrainLossChange:-9.737909E-6
Epoch:717, Time:0ms, TrainLoss:0.033470143, TestLoss:0.16553701, TrainLossChange:-9.652227E-6
Epoch:718, Time:1ms, TrainLoss:0.033460546, TestLoss:0.1656564, TrainLossChange:-9.596348E-6
Epoch:719, Time:0ms, TrainLoss:0.033451032, TestLoss:0.16576512, TrainLossChange:-9.514391E-6
Epoch:720, Time:1ms, TrainLoss:0.033441458, TestLoss:0.16588321, TrainLossChange:-9.573996E-6
Epoch:721, Time:0ms, TrainLoss:0.033432003, TestLoss:0.16599332, TrainLossChange:-9.454787E-6
Epoch:722, Time:0ms, TrainLoss:0.033422604, TestLoss:0.16610315, TrainLossChange:-9.398907E-6
Epoch:723, Time:1ms, TrainLoss:0.033413175, TestLoss:0.16621946, TrainLossChange:-9.42871E-6
Epoch:724, Time:0ms, TrainLoss:0.03340382, TestLoss:0.1663282, TrainLossChange:-9.354204E-6
Epoch:725, Time:0ms, TrainLoss:0.03339452, TestLoss:0.16644312, TrainLossChange:-9.30205E-6
Epoch:726, Time:0ms, TrainLoss:0.03338521, TestLoss:0.16655673, TrainLossChange:-9.3095005E-6
Epoch:727, Time:0ms, TrainLoss:0.033375982, TestLoss:0.1666693, TrainLossChange:-9.227544E-6
Epoch:728, Time:0ms, TrainLoss:0.033366766, TestLoss:0.16677657, TrainLossChange:-9.216368E-6
Epoch:729, Time:0ms, TrainLoss:0.033357646, TestLoss:0.16689171, TrainLossChange:-9.119511E-6
Epoch:730, Time:0ms, TrainLoss:0.03334854, TestLoss:0.16700545, TrainLossChange:-9.1046095E-6
Epoch:731, Time:1ms, TrainLoss:0.033339374, TestLoss:0.16712114, TrainLossChange:-9.167939E-6
Epoch:732, Time:0ms, TrainLoss:0.03333035, TestLoss:0.16722839, TrainLossChange:-9.022653E-6
Epoch:733, Time:0ms, TrainLoss:0.033321284, TestLoss:0.16734168, TrainLossChange:-9.067357E-6
Epoch:734, Time:1ms, TrainLoss:0.033312265, TestLoss:0.16745314, TrainLossChange:-9.018928E-6
Epoch:735, Time:0ms, TrainLoss:0.03330333, TestLoss:0.16756493, TrainLossChange:-8.933246E-6
Epoch:736, Time:0ms, TrainLoss:0.0332944, TestLoss:0.16767523, TrainLossChange:-8.933246E-6
Epoch:737, Time:0ms, TrainLoss:0.03328553, TestLoss:0.1677812, TrainLossChange:-8.869916E-6
Epoch:738, Time:1ms, TrainLoss:0.033276632, TestLoss:0.16789578, TrainLossChange:-8.895993E-6
Epoch:739, Time:0ms, TrainLoss:0.03326776, TestLoss:0.1680086, TrainLossChange:-8.8736415E-6
Epoch:740, Time:0ms, TrainLoss:0.033259008, TestLoss:0.16811833, TrainLossChange:-8.750707E-6
Epoch:741, Time:1ms, TrainLoss:0.03325023, TestLoss:0.16822335, TrainLossChange:-8.776784E-6
Epoch:742, Time:0ms, TrainLoss:0.033241477, TestLoss:0.1683405, TrainLossChange:-8.754432E-6
Epoch:743, Time:0ms, TrainLoss:0.033232708, TestLoss:0.16844729, TrainLossChange:-8.769333E-6
Epoch:744, Time:1ms, TrainLoss:0.033224046, TestLoss:0.16855733, TrainLossChange:-8.6613E-6
Epoch:745, Time:0ms, TrainLoss:0.033215344, TestLoss:0.16866907, TrainLossChange:-8.702278E-6
Epoch:746, Time:0ms, TrainLoss:0.033206634, TestLoss:0.1687765, TrainLossChange:-8.709729E-6
Epoch:747, Time:1ms, TrainLoss:0.03319807, TestLoss:0.1688878, TrainLossChange:-8.564442E-6
Epoch:748, Time:0ms, TrainLoss:0.03318951, TestLoss:0.16899967, TrainLossChange:-8.560717E-6
Epoch:749, Time:0ms, TrainLoss:0.033180863, TestLoss:0.16910632, TrainLossChange:-8.646399E-6
Epoch:750, Time:1ms, TrainLoss:0.033172254, TestLoss:0.16921347, TrainLossChange:-8.609146E-6
Epoch:751, Time:0ms, TrainLoss:0.033163764, TestLoss:0.16932689, TrainLossChange:-8.489937E-6
Epoch:752, Time:0ms, TrainLoss:0.033155162, TestLoss:0.16944042, TrainLossChange:-8.601695E-6
Epoch:753, Time:0ms, TrainLoss:0.03314673, TestLoss:0.16954464, TrainLossChange:-8.430332E-6
Epoch:754, Time:1ms, TrainLoss:0.03313825, TestLoss:0.16965564, TrainLossChange:-8.482486E-6
Epoch:755, Time:0ms, TrainLoss:0.03312974, TestLoss:0.16976939, TrainLossChange:-8.508563E-6
Epoch:756, Time:0ms, TrainLoss:0.033121407, TestLoss:0.16987902, TrainLossChange:-8.333474E-6
Epoch:757, Time:1ms, TrainLoss:0.033112876, TestLoss:0.16999146, TrainLossChange:-8.530915E-6
Epoch:758, Time:0ms, TrainLoss:0.033104558, TestLoss:0.17009918, TrainLossChange:-8.318573E-6
Epoch:759, Time:0ms, TrainLoss:0.033096083, TestLoss:0.1702029, TrainLossChange:-8.475035E-6
Epoch:760, Time:0ms, TrainLoss:0.033087708, TestLoss:0.1703123, TrainLossChange:-8.374453E-6
Epoch:761, Time:0ms, TrainLoss:0.03307935, TestLoss:0.17042178, TrainLossChange:-8.359551E-6
Epoch:762, Time:0ms, TrainLoss:0.03307103, TestLoss:0.17053135, TrainLossChange:-8.318573E-6
Epoch:763, Time:0ms, TrainLoss:0.03306273, TestLoss:0.17063902, TrainLossChange:-8.299947E-6
Epoch:764, Time:0ms, TrainLoss:0.0330544, TestLoss:0.17074524, TrainLossChange:-8.329749E-6
Epoch:765, Time:0ms, TrainLoss:0.03304604, TestLoss:0.1708557, TrainLossChange:-8.359551E-6
Epoch:766, Time:0ms, TrainLoss:0.033037826, TestLoss:0.17096218, TrainLossChange:-8.214265E-6
Epoch:767, Time:1ms, TrainLoss:0.033029582, TestLoss:0.1710681, TrainLossChange:-8.244067E-6
Epoch:768, Time:0ms, TrainLoss:0.033021238, TestLoss:0.1711763, TrainLossChange:-8.34465E-6
Epoch:769, Time:0ms, TrainLoss:0.033012986, TestLoss:0.17128645, TrainLossChange:-8.251518E-6
Epoch:770, Time:0ms, TrainLoss:0.033004828, TestLoss:0.17139776, TrainLossChange:-8.158386E-6
Epoch:771, Time:1ms, TrainLoss:0.03299654, TestLoss:0.17150107, TrainLossChange:-8.288771E-6
Epoch:772, Time:0ms, TrainLoss:0.032988273, TestLoss:0.17161396, TrainLossChange:-8.266419E-6
Epoch:773, Time:0ms, TrainLoss:0.032980118, TestLoss:0.17171702, TrainLossChange:-8.1546605E-6
Epoch:774, Time:0ms, TrainLoss:0.032971844, TestLoss:0.17182538, TrainLossChange:-8.27387E-6
Epoch:775, Time:1ms, TrainLoss:0.03296375, TestLoss:0.1719313, TrainLossChange:-8.095056E-6
Epoch:776, Time:0ms, TrainLoss:0.032955483, TestLoss:0.17203501, TrainLossChange:-8.266419E-6
Epoch:777, Time:1ms, TrainLoss:0.032947384, TestLoss:0.17214689, TrainLossChange:-8.098781E-6
Epoch:778, Time:0ms, TrainLoss:0.03293915, TestLoss:0.17225319, TrainLossChange:-8.232892E-6
Epoch:779, Time:1ms, TrainLoss:0.032931, TestLoss:0.17235929, TrainLossChange:-8.150935E-6
Epoch:780, Time:1ms, TrainLoss:0.03292281, TestLoss:0.1724671, TrainLossChange:-8.188188E-6
Epoch:781, Time:0ms, TrainLoss:0.03291472, TestLoss:0.1725726, TrainLossChange:-8.0913305E-6
Epoch:782, Time:0ms, TrainLoss:0.032906603, TestLoss:0.17267981, TrainLossChange:-8.117408E-6
Epoch:783, Time:0ms, TrainLoss:0.032898393, TestLoss:0.17278932, TrainLossChange:-8.21054E-6
Epoch:784, Time:0ms, TrainLoss:0.03289033, TestLoss:0.17289239, TrainLossChange:-8.061528E-6
Epoch:785, Time:1ms, TrainLoss:0.032882065, TestLoss:0.1729998, TrainLossChange:-8.266419E-6
Epoch:786, Time:0ms, TrainLoss:0.03287396, TestLoss:0.17310962, TrainLossChange:-8.106232E-6
Epoch:787, Time:0ms, TrainLoss:0.0328659, TestLoss:0.17321508, TrainLossChange:-8.057803E-6
Epoch:788, Time:1ms, TrainLoss:0.032857712, TestLoss:0.17331794, TrainLossChange:-8.188188E-6
Epoch:789, Time:0ms, TrainLoss:0.032849655, TestLoss:0.17342633, TrainLossChange:-8.057803E-6
Epoch:790, Time:0ms, TrainLoss:0.032841448, TestLoss:0.17353456, TrainLossChange:-8.2068145E-6
Epoch:791, Time:0ms, TrainLoss:0.03283342, TestLoss:0.17363697, TrainLossChange:-8.028001E-6
Epoch:792, Time:0ms, TrainLoss:0.032825198, TestLoss:0.17374542, TrainLossChange:-8.221716E-6
Epoch:793, Time:0ms, TrainLoss:0.03281714, TestLoss:0.17384805, TrainLossChange:-8.057803E-6
Epoch:794, Time:0ms, TrainLoss:0.032808963, TestLoss:0.17395595, TrainLossChange:-8.177012E-6
Epoch:795, Time:0ms, TrainLoss:0.03280085, TestLoss:0.17405957, TrainLossChange:-8.113682E-6
Epoch:796, Time:1ms, TrainLoss:0.032792795, TestLoss:0.17416358, TrainLossChange:-8.054078E-6
Epoch:797, Time:0ms, TrainLoss:0.03278456, TestLoss:0.1742716, TrainLossChange:-8.236617E-6
Epoch:798, Time:0ms, TrainLoss:0.032776482, TestLoss:0.17437768, TrainLossChange:-8.076429E-6
Epoch:799, Time:1ms, TrainLoss:0.032768365, TestLoss:0.1744814, TrainLossChange:-8.117408E-6
Epoch:800, Time:0ms, TrainLoss:0.032760203, TestLoss:0.17458479, TrainLossChange:-8.162111E-6
Epoch:801, Time:0ms, TrainLoss:0.03275208, TestLoss:0.17469648, TrainLossChange:-8.121133E-6
Epoch:802, Time:0ms, TrainLoss:0.03274394, TestLoss:0.17479962, TrainLossChange:-8.143485E-6
Epoch:803, Time:0ms, TrainLoss:0.032735735, TestLoss:0.17490199, TrainLossChange:-8.203089E-6
Epoch:804, Time:0ms, TrainLoss:0.03272765, TestLoss:0.17500949, TrainLossChange:-8.08388E-6
Epoch:805, Time:1ms, TrainLoss:0.032719377, TestLoss:0.17510988, TrainLossChange:-8.27387E-6
Epoch:806, Time:0ms, TrainLoss:0.032711286, TestLoss:0.17521927, TrainLossChange:-8.0913305E-6
Epoch:807, Time:0ms, TrainLoss:0.03270308, TestLoss:0.17532466, TrainLossChange:-8.2068145E-6
Epoch:808, Time:0ms, TrainLoss:0.03269489, TestLoss:0.17542808, TrainLossChange:-8.188188E-6
Epoch:809, Time:1ms, TrainLoss:0.03268675, TestLoss:0.17553605, TrainLossChange:-8.139759E-6
Epoch:810, Time:1ms, TrainLoss:0.03267853, TestLoss:0.17563462, TrainLossChange:-8.221716E-6
Epoch:811, Time:0ms, TrainLoss:0.032670315, TestLoss:0.1757426, TrainLossChange:-8.214265E-6
Epoch:812, Time:0ms, TrainLoss:0.032662112, TestLoss:0.17584461, TrainLossChange:-8.203089E-6
Epoch:813, Time:0ms, TrainLoss:0.032653864, TestLoss:0.17595482, TrainLossChange:-8.247793E-6
Epoch:814, Time:0ms, TrainLoss:0.032645654, TestLoss:0.17605323, TrainLossChange:-8.21054E-6
Epoch:815, Time:1ms, TrainLoss:0.032637414, TestLoss:0.17616639, TrainLossChange:-8.240342E-6
Epoch:816, Time:1ms, TrainLoss:0.03262912, TestLoss:0.17626402, TrainLossChange:-8.292496E-6
Epoch:817, Time:1ms, TrainLoss:0.032620866, TestLoss:0.17636594, TrainLossChange:-8.255243E-6
Epoch:818, Time:2ms, TrainLoss:0.032612648, TestLoss:0.17647307, TrainLossChange:-8.21799E-6
Epoch:819, Time:0ms, TrainLoss:0.032604273, TestLoss:0.17657648, TrainLossChange:-8.374453E-6
Epoch:820, Time:0ms, TrainLoss:0.03259597, TestLoss:0.17668241, TrainLossChange:-8.303672E-6
Epoch:821, Time:1ms, TrainLoss:0.032587714, TestLoss:0.1767818, TrainLossChange:-8.255243E-6
Epoch:822, Time:0ms, TrainLoss:0.032579366, TestLoss:0.17689052, TrainLossChange:-8.348376E-6
Epoch:823, Time:1ms, TrainLoss:0.032571007, TestLoss:0.17699493, TrainLossChange:-8.359551E-6
Epoch:824, Time:0ms, TrainLoss:0.0325627, TestLoss:0.17709675, TrainLossChange:-8.307397E-6
Epoch:825, Time:1ms, TrainLoss:0.032554243, TestLoss:0.17720097, TrainLossChange:-8.456409E-6
Epoch:826, Time:0ms, TrainLoss:0.032545924, TestLoss:0.17730771, TrainLossChange:-8.318573E-6
Epoch:827, Time:1ms, TrainLoss:0.032537468, TestLoss:0.1774074, TrainLossChange:-8.456409E-6
Epoch:828, Time:0ms, TrainLoss:0.032529023, TestLoss:0.17751285, TrainLossChange:-8.445233E-6
Epoch:829, Time:1ms, TrainLoss:0.032520667, TestLoss:0.17762041, TrainLossChange:-8.355826E-6
Epoch:830, Time:0ms, TrainLoss:0.03251213, TestLoss:0.17771977, TrainLossChange:-8.538365E-6
Epoch:831, Time:1ms, TrainLoss:0.03250375, TestLoss:0.17782667, TrainLossChange:-8.378178E-6
Epoch:832, Time:0ms, TrainLoss:0.032495234, TestLoss:0.17793211, TrainLossChange:-8.516014E-6
Epoch:833, Time:1ms, TrainLoss:0.032486707, TestLoss:0.17803589, TrainLossChange:-8.5271895E-6
Epoch:834, Time:0ms, TrainLoss:0.03247829, TestLoss:0.17814246, TrainLossChange:-8.415431E-6
Epoch:835, Time:0ms, TrainLoss:0.032469567, TestLoss:0.1782436, TrainLossChange:-8.72463E-6
Epoch:836, Time:0ms, TrainLoss:0.03246118, TestLoss:0.17834735, TrainLossChange:-8.3856285E-6
Epoch:837, Time:0ms, TrainLoss:0.03245247, TestLoss:0.17845511, TrainLossChange:-8.709729E-6
Epoch:838, Time:0ms, TrainLoss:0.0324439, TestLoss:0.17855844, TrainLossChange:-8.571893E-6
Epoch:839, Time:1ms, TrainLoss:0.03243532, TestLoss:0.17866455, TrainLossChange:-8.579344E-6
Epoch:840, Time:0ms, TrainLoss:0.032426685, TestLoss:0.17877036, TrainLossChange:-8.635223E-6
Epoch:841, Time:1ms, TrainLoss:0.03241804, TestLoss:0.17887124, TrainLossChange:-8.646399E-6
Epoch:842, Time:0ms, TrainLoss:0.032409303, TestLoss:0.17897366, TrainLossChange:-8.735806E-6
Epoch:843, Time:1ms, TrainLoss:0.032400735, TestLoss:0.17907885, TrainLossChange:-8.568168E-6
Epoch:844, Time:0ms, TrainLoss:0.03239189, TestLoss:0.1791816, TrainLossChange:-8.843839E-6
Epoch:845, Time:1ms, TrainLoss:0.032383237, TestLoss:0.17928761, TrainLossChange:-8.653849E-6
Epoch:846, Time:0ms, TrainLoss:0.03237435, TestLoss:0.17939645, TrainLossChange:-8.888543E-6
Epoch:847, Time:1ms, TrainLoss:0.032365743, TestLoss:0.17949802, TrainLossChange:-8.605421E-6
Epoch:848, Time:0ms, TrainLoss:0.032356795, TestLoss:0.17960817, TrainLossChange:-8.948147E-6
Epoch:849, Time:0ms, TrainLoss:0.0323481, TestLoss:0.1797112, TrainLossChange:-8.694828E-6
Epoch:850, Time:0ms, TrainLoss:0.032339115, TestLoss:0.17981307, TrainLossChange:-8.9854E-6
Epoch:851, Time:0ms, TrainLoss:0.032330457, TestLoss:0.1799182, TrainLossChange:-8.657575E-6
Epoch:852, Time:0ms, TrainLoss:0.032321397, TestLoss:0.1800246, TrainLossChange:-9.059906E-6
Epoch:853, Time:1ms, TrainLoss:0.03231259, TestLoss:0.18012564, TrainLossChange:-8.806586E-6
Epoch:854, Time:0ms, TrainLoss:0.032303594, TestLoss:0.18023221, TrainLossChange:-8.996576E-6
Epoch:855, Time:0ms, TrainLoss:0.032294616, TestLoss:0.18034181, TrainLossChange:-8.97795E-6
Epoch:856, Time:0ms, TrainLoss:0.032285657, TestLoss:0.18044521, TrainLossChange:-8.959323E-6
Epoch:857, Time:0ms, TrainLoss:0.03227667, TestLoss:0.18054956, TrainLossChange:-8.9854E-6
Epoch:858, Time:0ms, TrainLoss:0.032267507, TestLoss:0.18065293, TrainLossChange:-9.164214E-6
Epoch:859, Time:0ms, TrainLoss:0.03225863, TestLoss:0.18076117, TrainLossChange:-8.877367E-6
Epoch:860, Time:0ms, TrainLoss:0.032249402, TestLoss:0.18086903, TrainLossChange:-9.227544E-6
Epoch:861, Time:1ms, TrainLoss:0.03224045, TestLoss:0.1809707, TrainLossChange:-8.951873E-6
Epoch:862, Time:0ms, TrainLoss:0.03223128, TestLoss:0.18107584, TrainLossChange:-9.171665E-6
Epoch:863, Time:1ms, TrainLoss:0.03222209, TestLoss:0.1811842, TrainLossChange:-9.190291E-6
Epoch:864, Time:1ms, TrainLoss:0.03221299, TestLoss:0.18129529, TrainLossChange:-9.097159E-6
Epoch:865, Time:0ms, TrainLoss:0.032203835, TestLoss:0.1814006, TrainLossChange:-9.156764E-6
Epoch:866, Time:1ms, TrainLoss:0.032194555, TestLoss:0.18150523, TrainLossChange:-9.279698E-6
Epoch:867, Time:0ms, TrainLoss:0.032185275, TestLoss:0.1816101, TrainLossChange:-9.279698E-6
Epoch:868, Time:1ms, TrainLoss:0.03217617, TestLoss:0.1817191, TrainLossChange:-9.1046095E-6
Epoch:869, Time:0ms, TrainLoss:0.03216673, TestLoss:0.1818278, TrainLossChange:-9.439886E-6
Epoch:870, Time:1ms, TrainLoss:0.03215749, TestLoss:0.18192972, TrainLossChange:-9.242445E-6
Epoch:871, Time:0ms, TrainLoss:0.032148216, TestLoss:0.18203919, TrainLossChange:-9.272248E-6
Epoch:872, Time:1ms, TrainLoss:0.032138757, TestLoss:0.18214634, TrainLossChange:-9.458512E-6
Epoch:873, Time:0ms, TrainLoss:0.032129508, TestLoss:0.18225092, TrainLossChange:-9.249896E-6
Epoch:874, Time:0ms, TrainLoss:0.03212001, TestLoss:0.18236288, TrainLossChange:-9.495765E-6
Epoch:875, Time:0ms, TrainLoss:0.032110672, TestLoss:0.18246786, TrainLossChange:-9.339303E-6
Epoch:876, Time:0ms, TrainLoss:0.032101072, TestLoss:0.18257467, TrainLossChange:-9.600073E-6
Epoch:877, Time:0ms, TrainLoss:0.032091744, TestLoss:0.18268102, TrainLossChange:-9.328127E-6
Epoch:878, Time:0ms, TrainLoss:0.032082196, TestLoss:0.18279329, TrainLossChange:-9.547919E-6
Epoch:879, Time:0ms, TrainLoss:0.03207278, TestLoss:0.1829006, TrainLossChange:-9.417534E-6
Epoch:880, Time:0ms, TrainLoss:0.032063212, TestLoss:0.18301374, TrainLossChange:-9.5665455E-6
Epoch:881, Time:0ms, TrainLoss:0.032053728, TestLoss:0.18311794, TrainLossChange:-9.484589E-6
Epoch:882, Time:1ms, TrainLoss:0.032044146, TestLoss:0.18322441, TrainLossChange:-9.581447E-6
Epoch:883, Time:0ms, TrainLoss:0.032034595, TestLoss:0.18333101, TrainLossChange:-9.551644E-6
Epoch:884, Time:1ms, TrainLoss:0.032024924, TestLoss:0.18344338, TrainLossChange:-9.670854E-6
Epoch:885, Time:0ms, TrainLoss:0.032015316, TestLoss:0.18355522, TrainLossChange:-9.607524E-6
Epoch:886, Time:1ms, TrainLoss:0.032005727, TestLoss:0.18366379, TrainLossChange:-9.588897E-6
Epoch:887, Time:0ms, TrainLoss:0.03199611, TestLoss:0.1837756, TrainLossChange:-9.6187E-6
Epoch:888, Time:0ms, TrainLoss:0.031986292, TestLoss:0.18388587, TrainLossChange:-9.81614E-6
Epoch:889, Time:0ms, TrainLoss:0.031976786, TestLoss:0.18399763, TrainLossChange:-9.506941E-6
Epoch:890, Time:0ms, TrainLoss:0.03196693, TestLoss:0.18411127, TrainLossChange:-9.857118E-6
Epoch:891, Time:1ms, TrainLoss:0.03195739, TestLoss:0.18421483, TrainLossChange:-9.536743E-6
Epoch:892, Time:0ms, TrainLoss:0.031947445, TestLoss:0.18432394, TrainLossChange:-9.946525E-6
Epoch:893, Time:0ms, TrainLoss:0.031937763, TestLoss:0.18443924, TrainLossChange:-9.6820295E-6
Epoch:894, Time:1ms, TrainLoss:0.031927966, TestLoss:0.18454854, TrainLossChange:-9.7975135E-6
Epoch:895, Time:0ms, TrainLoss:0.031918254, TestLoss:0.18465583, TrainLossChange:-9.711832E-6
Epoch:896, Time:0ms, TrainLoss:0.03190851, TestLoss:0.18477163, TrainLossChange:-9.745359E-6
Epoch:897, Time:1ms, TrainLoss:0.03189861, TestLoss:0.18488255, TrainLossChange:-9.898096E-6
Epoch:898, Time:0ms, TrainLoss:0.031888943, TestLoss:0.18499614, TrainLossChange:-9.667128E-6
Epoch:899, Time:1ms, TrainLoss:0.03187884, TestLoss:0.18510692, TrainLossChange:-1.0102987E-5
Epoch:900, Time:0ms, TrainLoss:0.031869162, TestLoss:0.18522348, TrainLossChange:-9.678304E-6
Epoch:901, Time:1ms, TrainLoss:0.031859346, TestLoss:0.1853384, TrainLossChange:-9.81614E-6
Epoch:902, Time:0ms, TrainLoss:0.031849418, TestLoss:0.18544671, TrainLossChange:-9.927899E-6
Epoch:903, Time:0ms, TrainLoss:0.03183956, TestLoss:0.18556339, TrainLossChange:-9.857118E-6
Epoch:904, Time:1ms, TrainLoss:0.03182968, TestLoss:0.18567674, TrainLossChange:-9.87947E-6
Epoch:905, Time:0ms, TrainLoss:0.03181979, TestLoss:0.18579358, TrainLossChange:-9.890646E-6
Epoch:906, Time:0ms, TrainLoss:0.031809796, TestLoss:0.18590364, TrainLossChange:-9.994954E-6
Epoch:907, Time:1ms, TrainLoss:0.031800043, TestLoss:0.18601292, TrainLossChange:-9.75281E-6
Epoch:908, Time:0ms, TrainLoss:0.03179012, TestLoss:0.18613413, TrainLossChange:-9.924173E-6
Epoch:909, Time:0ms, TrainLoss:0.03178, TestLoss:0.18624745, TrainLossChange:-1.0117888E-5
Epoch:910, Time:0ms, TrainLoss:0.03177028, TestLoss:0.18636775, TrainLossChange:-9.719282E-6
Epoch:911, Time:0ms, TrainLoss:0.031760175, TestLoss:0.1864845, TrainLossChange:-1.0106713E-5
Epoch:912, Time:0ms, TrainLoss:0.031750306, TestLoss:0.18659568, TrainLossChange:-9.868294E-6
Epoch:913, Time:0ms, TrainLoss:0.031740367, TestLoss:0.18671308, TrainLossChange:-9.9390745E-6
Epoch:914, Time:0ms, TrainLoss:0.0317303, TestLoss:0.1868295, TrainLossChange:-1.0065734E-5
Epoch:915, Time:0ms, TrainLoss:0.03172044, TestLoss:0.18694569, TrainLossChange:-9.860843E-6
Epoch:916, Time:0ms, TrainLoss:0.031710397, TestLoss:0.18706435, TrainLossChange:-1.0043383E-5
Epoch:917, Time:1ms, TrainLoss:0.0317005, TestLoss:0.18718451, TrainLossChange:-9.898096E-6
Epoch:918, Time:0ms, TrainLoss:0.031690385, TestLoss:0.18730345, TrainLossChange:-1.0114163E-5
Epoch:919, Time:0ms, TrainLoss:0.031680502, TestLoss:0.18741745, TrainLossChange:-9.883195E-6
Epoch:920, Time:1ms, TrainLoss:0.031670436, TestLoss:0.18753937, TrainLossChange:-1.0065734E-5
Epoch:921, Time:0ms, TrainLoss:0.03166038, TestLoss:0.18764982, TrainLossChange:-1.00545585E-5
Epoch:922, Time:0ms, TrainLoss:0.031650394, TestLoss:0.187766, TrainLossChange:-9.987503E-6
Epoch:923, Time:1ms, TrainLoss:0.031640314, TestLoss:0.18788809, TrainLossChange:-1.0080636E-5
Epoch:924, Time:0ms, TrainLoss:0.031630427, TestLoss:0.18801317, TrainLossChange:-9.88692E-6
Epoch:925, Time:0ms, TrainLoss:0.031620372, TestLoss:0.18813632, TrainLossChange:-1.00545585E-5
Epoch:926, Time:0ms, TrainLoss:0.031610105, TestLoss:0.18825278, TrainLossChange:-1.02669E-5
Epoch:927, Time:1ms, TrainLoss:0.031600267, TestLoss:0.18838014, TrainLossChange:-9.838492E-6
Epoch:928, Time:0ms, TrainLoss:0.031589974, TestLoss:0.18849446, TrainLossChange:-1.0292977E-5
Epoch:929, Time:0ms, TrainLoss:0.031580064, TestLoss:0.18861057, TrainLossChange:-9.909272E-6
Epoch:930, Time:1ms, TrainLoss:0.03156976, TestLoss:0.18873861, TrainLossChange:-1.0304153E-5
Epoch:931, Time:0ms, TrainLoss:0.031559963, TestLoss:0.18886004, TrainLossChange:-9.7975135E-6
Epoch:932, Time:0ms, TrainLoss:0.031549588, TestLoss:0.1889798, TrainLossChange:-1.03749335E-5
Epoch:933, Time:1ms, TrainLoss:0.03153959, TestLoss:0.18910344, TrainLossChange:-9.998679E-6
Epoch:934, Time:0ms, TrainLoss:0.031529408, TestLoss:0.18923113, TrainLossChange:-1.0181218E-5
Epoch:935, Time:0ms, TrainLoss:0.031519353, TestLoss:0.1893458, TrainLossChange:-1.00545585E-5
Epoch:936, Time:1ms, TrainLoss:0.031509034, TestLoss:0.18947619, TrainLossChange:-1.0319054E-5
Epoch:937, Time:0ms, TrainLoss:0.031498984, TestLoss:0.18960088, TrainLossChange:-1.0050833E-5
Epoch:938, Time:0ms, TrainLoss:0.031488806, TestLoss:0.18972501, TrainLossChange:-1.0177493E-5
Epoch:939, Time:1ms, TrainLoss:0.031478584, TestLoss:0.18984546, TrainLossChange:-1.0222197E-5
Epoch:940, Time:0ms, TrainLoss:0.03146824, TestLoss:0.18997335, TrainLossChange:-1.0345131E-5
Epoch:941, Time:0ms, TrainLoss:0.03145813, TestLoss:0.19009574, TrainLossChange:-1.0110438E-5
Epoch:942, Time:0ms, TrainLoss:0.03144767, TestLoss:0.19022304, TrainLossChange:-1.045689E-5
Epoch:943, Time:0ms, TrainLoss:0.031437613, TestLoss:0.19034716, TrainLossChange:-1.0058284E-5
Epoch:944, Time:0ms, TrainLoss:0.031427234, TestLoss:0.19046926, TrainLossChange:-1.0378659E-5
Epoch:945, Time:0ms, TrainLoss:0.031416837, TestLoss:0.19059631, TrainLossChange:-1.0397285E-5
Epoch:946, Time:0ms, TrainLoss:0.031406585, TestLoss:0.19072491, TrainLossChange:-1.0251999E-5
Epoch:947, Time:1ms, TrainLoss:0.031396154, TestLoss:0.19085684, TrainLossChange:-1.0430813E-5
Epoch:948, Time:0ms, TrainLoss:0.031385817, TestLoss:0.1909813, TrainLossChange:-1.0337681E-5
Epoch:949, Time:0ms, TrainLoss:0.03137529, TestLoss:0.19110338, TrainLossChange:-1.052767E-5
Epoch:950, Time:0ms, TrainLoss:0.031364806, TestLoss:0.19123451, TrainLossChange:-1.0482967E-5
Epoch:951, Time:1ms, TrainLoss:0.031354338, TestLoss:0.19136247, TrainLossChange:-1.0468066E-5
Epoch:952, Time:0ms, TrainLoss:0.031343933, TestLoss:0.19148904, TrainLossChange:-1.0404736E-5
Epoch:953, Time:0ms, TrainLoss:0.031333417, TestLoss:0.19161955, TrainLossChange:-1.05164945E-5
Epoch:954, Time:1ms, TrainLoss:0.03132275, TestLoss:0.19175076, TrainLossChange:-1.0665506E-5
Epoch:955, Time:0ms, TrainLoss:0.031312194, TestLoss:0.19188268, TrainLossChange:-1.0557473E-5
Epoch:956, Time:0ms, TrainLoss:0.03130144, TestLoss:0.19201027, TrainLossChange:-1.0754913E-5
Epoch:957, Time:1ms, TrainLoss:0.031290803, TestLoss:0.192142, TrainLossChange:-1.0635704E-5
